commit_id,confidence_high,confidence_medium,confidence_low,severity_high,severity_medium,severity_low,unique_cwes
0048844f54417a1337e35d858fdcd3434550bdd2,32,0,0,0,1,31,"703, 78"
00efce1696c21310bbdfd58433adfc8d44c2edbc,33,0,0,0,1,32,"703, 78"
0224400584fd198ccd15addc677eb85b04c06bed,13,0,0,0,0,13,703
0285d46f6f476be5db17db8c48a9a5aca85e96c3,30,0,0,0,1,29,"703, 78"
051b3350e56b23fab930237d116a52acead851b2,19,0,0,0,0,19,703
06d24056e98de505835cde983c1756373754cadb,19,0,0,0,0,19,703
06d32bf0c18848bc6e7c0335e184e295d58bbe9d,33,0,0,0,1,32,"703, 78"
08f6900217a6196051e312d5307621c4d444225a,72,0,0,0,1,71,"703, 78"
092067208b45e5eb935bfe8b0ac42b8341da9434,33,0,0,0,1,32,"703, 78"
09cd57e7f32f6bf1396a0f2fe469e46355ba3258,33,0,0,0,1,32,"703, 78"
0ab8db2b3790b27feb4ff0b220d606390bb8cda7,1,0,0,0,0,1,703
0e051a5b7751d4a609033dbc84c8ecee43d8955f,30,0,0,0,1,29,"703, 78"
0f55c436fe4ac2e5417366b4eda168ecee6b68eb,30,0,0,0,1,29,"703, 78"
1195359984770c708449d7eff3c523882f6b14ea,37,0,0,0,1,36,"703, 78"
11fd8ab3011dedd05d83e215a90cda63da7de653,72,0,0,0,1,71,"703, 78"
1383fd4d3725bdf59c95d8834c629f45c6974981,72,0,0,0,1,71,"703, 78"
1562b02345c8587eff1c6694b28c7f91f5c20ec2,30,0,0,0,1,29,"703, 78"
16141e65d902e5aee1737d39110d05c927208c0a,33,0,0,0,1,32,"703, 78"
171d90dd1f4827376a33b75e24bea59f870bb734,30,0,0,0,1,29,"703, 78"
19329a361150bab0596c9f35486a57c94ae6f78e,33,0,0,0,1,32,"703, 78"
19698c95f8439531db38d2a9d46bbdc23fc045a5,19,0,0,0,0,19,703
19c294f978be4991ba303da6af358f6acd251a25,26,0,0,0,1,25,"703, 78"
1a1eb1a027c0bccabd86759b9772509f9c29f9dc,30,0,0,0,1,29,"703, 78"
1a968a432389ec14aa9c25d10aa31bb50ec880a5,13,0,0,0,0,13,703
1b24f284c9b39bcdf47233d7ae507abaea7a98c8,72,0,0,0,1,71,"703, 78"
1bb7e33b933dde488a17fd556a1114ee0d58d34b,26,0,0,0,1,25,"703, 78"
1ce16652ee1da3864c34356e4f7d61eb4f941b20,30,0,0,0,1,29,"703, 78"
1e6eb967c92e801427f737e9c98a8f61833eb0ab,30,0,0,0,1,29,"703, 78"
1eb9a8004c509a4af2960955374520c35b7b793a,33,0,0,0,1,32,"703, 78"
2007adf0b5c49f0fbf1ab1341cb565404e832005,1,0,0,0,0,1,703
2036d126343053c15ec9009df49b62a17126f81f,33,0,0,0,1,32,"703, 78"
203dddb047fd2c3ed2a520fe1416467a527e0f37,50,0,0,0,1,49,"703, 78"
20d4e9418b5efb69ec5aa4819a39e3fb0e772a2a,26,0,0,0,1,25,"703, 78"
22a5238b56c4033adca32137062f1d3dd8f88906,72,0,0,0,1,71,"703, 78"
22c75d0cc362e003e7be2fe654f9e3866a4b4692,33,0,0,0,1,32,"703, 78"
2386843fd7f9734e2597b4f36ce263bbc57886ea,50,0,0,0,1,49,"703, 78"
2a0062156449d6e79b7399c78c499a2bfbaf3d23,26,0,0,0,1,25,"703, 78"
2a37390fed873f0c6d645ca234eab2bc0c9b16e5,26,0,0,0,1,25,"703, 78"
2b51a97e61ac99261b828bd7fdd918e84e98b5bb,19,0,0,0,0,19,703
2b53dee6b697ba1364d7ba1b1c1ce3a6a2dc05df,19,0,0,0,0,19,703
2b7be470415d5e39689825d814a5b265114903d2,9,0,0,0,0,9,703
2d7c984bfc67d4f848f8b2844d2650f6028d9618,25,0,0,0,0,25,703
2dbca5e559a8a36143987e38492cef927a71efd1,50,0,0,0,1,49,"703, 78"
2f266eb8442a651b8b9a30f499aded609eb31f47,19,0,0,0,0,19,703
2f6913efc85306fc4f900da6c67f9a06a7d54a3d,33,0,0,0,1,32,"703, 78"
30844096334757d1cf0f8f2e4f317398e16090ac,33,0,0,0,1,32,"703, 78"
30d6043e90e963f2d378047a00bf53c4d958cac1,33,0,0,0,1,32,"703, 78"
32b962bed80f1adb15fabb95847c4cba80ad5a59,25,0,0,0,0,25,703
32dc625f11ea6118a1e7d36de13674d22a310441,19,0,0,0,0,19,703
338a725ff8005cb37db8752c149c32900ecf3d0b,19,0,0,0,0,19,703
33f41d84e3c275da4e3871a50deb5f58f4a05587,9,0,0,0,0,9,703
358d373691c95205021bd4bbf28cde7ce4d10030,19,0,0,0,0,19,703
36160c1e7ed39c4787b5fe2ea390587a3edaebc5,19,0,0,0,0,19,703
39fddba8864fb52520ca100d845b199ed7732e06,13,0,0,0,0,13,703
3adcc12d0f91369446a624e33185c555facc8ed2,19,0,0,0,0,19,703
3aec42184945650f7aa98bd0ae496f116159c8eb,33,0,0,0,1,32,"703, 78"
3b4a6aa1c22d293ddde9f08bdd31fc842086a6ea,26,0,0,0,1,25,"703, 78"
3d1de60ef3ce7d34f7c0ae6547f8a616aa060ac2,33,0,0,0,1,32,"703, 78"
3e0ba86571b9fe93bab2a25b3ff5af1be41014ec,50,0,0,0,1,49,"703, 78"
3f02c53610697bfa3ecff06de47b7fa4703b6cae,9,0,0,0,0,9,703
42b8681edb151db9ee6671d1aa0e4e372ae76d7e,49,0,0,0,1,48,"703, 78"
44f7e589478866546bfcd1d105e254a74e2caad5,33,0,0,0,1,32,"703, 78"
46080e584e7a1066b42194b6c7954ad04acc7b03,33,0,0,0,1,32,"703, 78"
491852e1b9059de782d95b9b160b150cb0573c0f,72,0,0,0,1,71,"703, 78"
49a80eb8a80233769cb84994d511f49153338e40,33,0,0,0,1,32,"703, 78"
4a41746e55251741ecefa3451bbdb06b234d149b,30,0,0,0,1,29,"703, 78"
4ab646035ff90a6b88522209aed356f6d003617d,33,0,0,0,1,32,"703, 78"
4acdb5c619711eb9c0e1779e6fb1a6ff3d68d61b,33,0,0,0,1,32,"703, 78"
4db549b8007565b4c7f02ef07a4062217ecab1eb,25,0,0,0,0,25,703
5090cc9d0d3048731d63b4e2fe4bf7cd73ccbfdc,33,0,0,0,1,32,"703, 78"
52264f2277a9c5cc4ae5719234c7fa578f31dd07,1,0,0,0,0,1,703
523ae2180f160b74ac8046c351fd494f2a7b95bf,9,0,0,0,0,9,703
52695567c9b31cfbfa7f8f697551db19d0a4231a,33,0,0,0,1,32,"703, 78"
53bbe5401683c9a7549db62642e3d4535956b95c,50,0,0,0,1,49,"703, 78"
53d247b0bba992c65670b85a5054b3780df4c812,25,0,0,0,0,25,703
574e2563e7ba53c94a9e3eeabd1fa859a780ff9e,49,0,0,0,1,48,"703, 78"
5871858a5f12536e823a70f8e77265a462ff37b9,30,0,0,0,1,29,"703, 78"
58f44479643235d941ce153c4ae663ca96ce4d79,1,0,0,0,0,1,703
5a0541ea7d054aa3716ac492491de30158c20057,33,0,0,0,1,32,"703, 78"
5c17de17713f65929c7c33add3a9735ff75a945c,30,0,0,0,1,29,"703, 78"
5d203d27571bad0bd7beacc72116bd1cb5b36267,20,0,0,0,0,20,703
5d8f3e2d905339b2d36ea4c73085daaf213fc548,22,0,0,0,0,22,703
615de0d2d922f29fac610864e1acf2342ec142ed,33,0,0,0,1,32,"703, 78"
64b9f244bdc2da9ae9693cf25b568598acc8c3e7,33,0,0,0,1,32,"703, 78"
65094b779e28e391bbba80a169e091144162db17,33,0,0,0,1,32,"703, 78"
65551c081f17f30e9e73debbbdd148233de67ac7,33,0,0,0,1,32,"703, 78"
66efd02bd0c43a8488c9f3fd292d67f045623669,9,0,0,0,0,9,703
67cce3f55272a1774a8c77e7bebfa7d2e9692e2e,19,0,0,0,0,19,703
687db319e0ba10f47239415dd74e8bfbd480d433,30,0,0,0,1,29,"703, 78"
68df3214ba78baf94a0e41e4c55e675e11444926,20,0,0,0,0,20,703
6a1d331d66fe4a7e46235d63a375b5f8fd2609a4,25,0,0,0,0,25,703
6a2da9a95cf807d529ea97b2ce1c46103a88e158,25,0,0,0,0,25,703
6eec07739e113e390f6548812fd818908ac5755e,33,0,0,0,1,32,"703, 78"
6f9d68dd6b94da6d3e84ce631f85804aadf1c24d,20,0,0,0,0,20,703
6ffcbdfbc290d03813078b60b2abd58d3621aef0,33,0,0,0,1,32,"703, 78"
723cb9748374e764013342d4371b04f2445aa925,25,0,0,0,0,25,703
727ab81f31fccddb9fc4a9a5028871bc598d8c41,30,0,0,0,1,29,"703, 78"
72ff979a2e46d6770149a4ac2d077f4fee6172e2,33,0,0,0,1,32,"703, 78"
7301df7f8bac302d394488a1318d482d6f7b36a0,13,0,0,0,0,13,703
746f2698dbd49cd3ad85504f72d945b85415831d,19,0,0,0,0,19,703
7808eddf068e0e0d71d301b504f83ea96fd558a9,13,0,0,0,0,13,703
7b271da0351e4f81f80e8bb4d2c21c9406475aa9,30,0,0,0,1,29,"703, 78"
81086f6d33675c390bc385e2f9e5b1aa975db579,30,0,0,0,1,29,"703, 78"
814472fdbf7faf5d77d65cdb81b1528c0dead02a,50,0,0,0,1,49,"703, 78"
8246479fda33f3d8eefeaadd8106065ec56b2607,13,0,0,0,0,13,703
8327d8cc647266ed66f6cd878cf97eccface7351,72,0,0,0,1,71,"703, 78"
8340e04dc6e9d009080658e41f12fc3ac565ae7b,19,0,0,0,0,19,703
83a368e98a7b49621029f3067711fa895a97083f,49,0,0,0,1,48,"703, 78"
847fec449286997eee21e66d2cd45a3f589c29ac,33,0,0,0,1,32,"703, 78"
857be6f621c4b940cf784925cd2c94e40d16235f,30,0,0,0,1,29,"703, 78"
85e61ea11173dce3f10ce05e4b4bc1a2939d9e4e,50,0,0,0,1,49,"703, 78"
8862bee1f8ee4974bc66bf61620a51383f7508d8,33,0,0,0,1,32,"703, 78"
89a4c7f1f051317267073fcd456123aa5e997b0c,20,0,0,0,0,20,703
8ae82c8372c7deab3ee0dc21cbe4c70a2ee9803a,33,0,0,0,1,32,"703, 78"
8c36ac1be8dcba2a8a3798fd6b7a70c08043e5a4,19,0,0,0,0,19,703
8cf5d5a4b31b3b5b70168c56d679055b2cc82957,19,0,0,0,0,19,703
8d400e9870fe9d59e71212c805be6536da7246c2,33,0,0,0,1,32,"703, 78"
8d5e6d56d9500bde881a48eba7d4af5161afa15c,33,0,0,0,1,32,"703, 78"
8e5c747ab55d6c5172c142ee2670c6b86863d060,25,0,0,0,0,25,703
8f01aee36b562e6be537e0341cdd40dc8bed33a7,50,0,0,0,1,49,"703, 78"
91c8307aa6b305dcaf12fc112b0187ee0d512b00,33,0,0,0,1,32,"703, 78"
91f948b0d6dc546bca9ea97aefbcd8f6dfbce209,25,0,0,0,0,25,703
95164297ff134b170b55cca816a8cc847719233f,72,0,0,0,1,71,"703, 78"
9641d5f56ac16b92938928c50f94409a3dce4e56,33,0,0,0,1,32,"703, 78"
97a4785fa13d067c300f8b6e40c4381ad0381c02,72,0,0,0,1,71,"703, 78"
9c8ef76c9834a0b45fc0de3687840f43971f26ae,72,0,0,0,1,71,"703, 78"
9e657b47cb71ed7aa32ce115ef0dca953ca39ae5,72,0,0,0,1,71,"703, 78"
9fa198907309c64b8b3a11c16b1388a7abc60319,19,0,0,0,0,19,703
a10732c74acd95bf5ed7e2e528babc476ef7daca,13,0,0,0,0,13,703
a150adcc19fc9b19833f1371737c208cfedefe07,26,0,0,0,1,25,"703, 78"
a1c3583c960311fd1379681f995db9bed0e2ead7,33,0,0,0,1,32,"703, 78"
a342b028b7e875465dca14c15533484ccbc9f725,33,0,0,0,1,32,"703, 78"
a3dcb900816055c750eff0f4716821d36917c405,20,0,0,0,0,20,703
a49097e655e7c7a28f19bf14dadc6ce244c1fe73,30,0,0,0,1,29,"703, 78"
a5d03e55fa4f977ed58757055a05f9ab0d5e749f,19,0,0,0,0,19,703
a67e0e47aec5dabcb8c519fa971334a91cecc2a2,33,0,0,0,1,32,"703, 78"
a6f8fbae0060cccb8bbe71422d3546d8206ebfe1,51,0,0,0,1,50,"703, 78"
a70aac18aebf9fa0d615dd7ad8eaec28f26d6a4f,1,0,0,0,0,1,703
ad388cd394d43c0c13a0dde4577dd611a980c679,30,0,0,0,1,29,"703, 78"
ad3c83045bc0748b744e064ddfda680c86662e7e,33,0,0,0,1,32,"703, 78"
ad58ba26ab8b3d871b8d4f9962cf8a669c3d41c1,26,0,0,0,1,25,"703, 78"
ae1e6d9883fdae52359e64be3c2121b5c7ab0cc1,26,0,0,0,1,25,"703, 78"
ae9898f0d8423bef75cbfde2cc397bd38f78a3b8,1,0,0,0,0,1,703
b024972a566c1a61279548b3db1d7249cc1d0151,33,0,0,0,1,32,"703, 78"
b2da05582c78f73e81b0e2d9a8a9e1b46df20a26,50,0,0,0,1,49,"703, 78"
b4c1c57781607a817b3215a07267f6cef0ba67d1,15,0,0,0,0,15,703
b568faec40eef1fee88f8aeb27ac3f9d6e006ba4,72,0,0,0,1,71,"703, 78"
bcd8ce0fc72d1fa4e42bdf5fd34d5d17bae680c2,55,0,0,0,1,54,"703, 78"
bced5f04c09967b91ced5d2d605e4c9853b2479e,33,0,0,0,1,32,"703, 78"
be9fb36ed356b9e299b125de6ee91862e0ac9038,51,0,0,0,1,50,"703, 78"
c0d93d0829ccbf658e68b6b80ec0c2650bc902a8,26,0,0,0,1,25,"703, 78"
c22db5125d21d81744614f458b78604650038d3d,33,0,0,0,1,32,"703, 78"
c27c010f968ad1c6be8ef0e338865c74515975b0,1,0,0,0,0,1,703
c2a1da1bd94e002c38487c91c2f6b50a048000cf,50,0,0,0,1,49,"703, 78"
c2bf036234c3c9d2520f6223878f7fb61dcf4531,50,0,0,0,1,49,"703, 78"
c6b28ed3a0f8700070e23940e3b2aa83f2cd88fd,33,0,0,0,1,32,"703, 78"
c7cb2aa8d409b106f2b69b2f9637f59f6733f36e,26,0,0,0,1,25,"703, 78"
c910ec0293e6a9b8eb36b55d57a8dc8d336e42c5,9,0,0,0,0,9,703
c99feb22dc9b8c1772b584db207a097151849cd1,25,0,0,0,0,25,703
cce6b53e4554f71172dad188c45f10fb100f6e3e,1,0,0,0,0,1,703
cf7c02157301e050fd6ed9f24f8bdfc47da29951,26,0,0,0,1,25,"703, 78"
d03383f90230622d8e1a5796b3a13c54e12fcd62,13,0,0,0,0,13,703
d4222da952fde2aa4064aad820e207d0c7a9de75,26,0,0,0,1,25,"703, 78"
d57c5b40b06e59ec44240d93485a95799548af50,49,0,0,0,1,48,"703, 78"
d82be59d5f55401eddc02b54a1767320bba9d320,1,0,0,0,0,1,703
d889345e071de21a83bdae60ba4b07110cfd0696,20,0,0,0,0,20,703
de7682a2f0a9b74e0f8541452d254931ce422ef9,13,0,0,0,0,13,703
def70d84968f27fa1366ce636b654fd719fa96df,13,0,0,0,0,13,703
e06511f96ba41b1117a55cf2542e59484632d403,19,0,0,0,0,19,703
e0c3a9ed34f77db5c6e2e8432bb0d1ccb155e1af,33,0,0,0,1,32,"703, 78"
e11d58599dc41564c9681cf4ba500f4c59ae2fdb,33,0,0,0,1,32,"703, 78"
e1a218fab1ab02d637b79565995bf1a9c4c83a09,33,0,0,0,1,32,"703, 78"
e2705d11c905cde95e443f071edbf582438691ae,13,0,0,0,0,13,703
e44a8c7ba056bbdb3a9ac94a37ba87b765d7ced3,9,0,0,0,0,9,703
e663186a4b9137820049b11240d9b6685c7d108a,9,0,0,0,0,9,703
e786e26f75f49b7d638412f3bf2b2b75a9c3c9e8,30,0,0,0,1,29,"703, 78"
e87fbf8a496699ce79ed6a4d2e52af389eed7197,30,0,0,0,1,29,"703, 78"
e94711bb5cee175d8165a22fd9ce03ef295c7170,33,0,0,0,1,32,"703, 78"
e9a082dcf27647eb52585cda6f115454c0ac6856,19,0,0,0,0,19,703
e9dfe23eaa9f32bd9b63ad9fe76dd7d17dad2872,9,0,0,0,0,9,703
eb8390233c160a8232abf88f9b949eb5cbc48df8,49,0,0,0,1,48,"703, 78"
ebcfd6b9646f5176fba8b7f3429d0de28a70192c,33,0,0,0,1,32,"703, 78"
eda840f8ff6025c7e11311ca000570cc37f82e31,13,0,0,0,0,13,703
efc4f61d85e32cb3058ac3cd0d9541ea619c7014,26,0,0,0,1,25,"703, 78"
f0ff12965af9c7a026e1d9c1884629adf9b8e9ab,30,0,0,0,1,29,"703, 78"
f144e4c83d54f3c3304b6a75a3f563e5f84de6cf,33,0,0,0,1,32,"703, 78"
f20bb258de81bdb9830c3ef1f2e468564ff4fbd2,15,0,0,0,0,15,703
f32c0e8af3f2843bf70071d3d14a480a6a23da66,72,0,0,0,1,71,"703, 78"
f53be1e81188327bd5c34e3f026e8e306a12b236,33,0,0,0,1,32,"703, 78"
f6979456913709307b33a3a8d3687b6a43f5813d,30,0,0,0,1,29,"703, 78"
f830c6f2410c982ee5f41612f2e0cee1e643b332,55,0,0,0,1,54,"703, 78"
f893113759b325d77340ff70d9b165618ae9e88c,19,0,0,0,0,19,703
f8d2fb169fb9848e5dc07fe9e16dcf1c574643f1,13,0,0,0,0,13,703
f978fa29791fdd5e513cb1b2e85d6444e012650e,50,0,0,0,1,49,"703, 78"
fb65cd387f4941e1bf2381b88b0f6b9957e56e03,50,0,0,0,1,49,"703, 78"
fbcf58bf984a309edab9d21e23bca872e1d5fe61,37,0,0,0,1,36,"703, 78"
fee52c922904d18a143faa9d89f3b42caf029e9e,26,0,0,0,1,25,"703, 78"
